scored_at,token,symbol,group,strategy,entry_ts,exit_reason,net_return_pct
2026-08-28T23:35:42+00:00,FZ2Sg199WVwobo7LmTqwdW75Spt41FJzEk8zMWzRnEZa,BARK,control_small,max_gain_72h,1787684486,peak,1061.09
2026-08-28T23:35:42+00:00,FZ2Sg199WVwobo7LmTqwdW75Spt41FJzEk8zMWzRnEZa,BARK,brand_new,max_gain_72h,1787684486,peak,1061.09
2026-08-28T23:35:50+00:00,F9ZokDzRaig3X7R8LW4KXVJT331qf1XtMRBuPE5Wpump,FUOB,brand_new,moonbag_2x_half_72h,1787684486,never_triggered,-57.99
2026-08-28T23:35:50+00:00,F9ZokDzRaig3X7R8LW4KXVJT331qf1XtMRBuPE5Wpump,FUOB,brand_new,hit_2x_within_72h,1787684486,peak_59.87,-0.01
2026-08-28T23:35:50+00:00,F9ZokDzRaig3X7R8LW4KXVJT331qf1XtMRBuPE5Wpump,FUOB,brand_new,max_gain_72h,1787684486,peak,59.87
2026-08-28T23:35:50+00:00,6GWXx4YRMwiQe7U1EPM79DhmvppKxfjmVmRAnmjCpump,Memedog,brand_new,moonbag_2x_half_72h,1787684486,never_triggered,-4.08
2026-08-28T23:35:50+00:00,6GWXx4YRMwiQe7U1EPM79DhmvppKxfjmVmRAnmjCpump,Memedog,brand_new,hit_2x_within_72h,1787684486,peak_0.0,-0.01
2026-08-28T23:35:50+00:00,6GWXx4YRMwiQe7U1EPM79DhmvppKxfjmVmRAnmjCpump,Memedog,brand_new,max_gain_72h,1787684486,peak,0.0
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,control,moonbag_2x_half_72h,1787698177,moonbag_triggered,18.99
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,control_small,moonbag_2x_half_72h,1787698177,moonbag_triggered,18.99
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,age_1_24h,moonbag_2x_half_72h,1787698177,moonbag_triggered,18.99
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,vol_surge,moonbag_2x_half_72h,1787698177,moonbag_triggered,18.99
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,control,hit_2x_within_72h,1787698177,peak_113.48,100.0
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,control_small,hit_2x_within_72h,1787698177,peak_113.48,100.0
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,age_1_24h,hit_2x_within_72h,1787698177,peak_113.48,100.0
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,vol_surge,hit_2x_within_72h,1787698177,peak_113.48,100.0
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,control,max_gain_72h,1787698177,peak,113.48
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,control_small,max_gain_72h,1787698177,peak,113.48
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,age_1_24h,max_gain_72h,1787698177,peak,113.48
2026-08-29T02:21:32+00:00,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,vol_surge,max_gain_72h,1787698177,peak,113.48
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,control,moonbag_2x_half_72h,1787698177,never_triggered,-29.68
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,control_small,moonbag_2x_half_72h,1787698177,never_triggered,-29.68
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,age_1_24h,moonbag_2x_half_72h,1787698177,never_triggered,-29.68
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,liq_pocket,moonbag_2x_half_72h,1787698177,never_triggered,-29.68
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,control,hit_2x_within_72h,1787698177,peak_17.61,-0.01
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,control_small,hit_2x_within_72h,1787698177,peak_17.61,-0.01
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,age_1_24h,hit_2x_within_72h,1787698177,peak_17.61,-0.01
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,liq_pocket,hit_2x_within_72h,1787698177,peak_17.61,-0.01
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,control,max_gain_72h,1787698177,peak,17.61
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,control_small,max_gain_72h,1787698177,peak,17.61
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,age_1_24h,max_gain_72h,1787698177,peak,17.61
2026-08-29T02:21:37+00:00,7V4vYUApSWg1CWBHSxaEWZ8irJAU4q8pPmpZS3mJpump,POK,liq_pocket,max_gain_72h,1787698177,peak,17.61
2026-08-29T02:21:53+00:00,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5,MEW,control,moonbag_2x_half_72h,1787698177,never_triggered,-4.65
2026-08-29T02:21:53+00:00,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5,MEW,control,hit_2x_within_72h,1787698177,peak_5.99,-0.01
2026-08-29T02:21:53+00:00,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5,MEW,control,max_gain_72h,1787698177,peak,5.99
2026-08-29T02:22:09+00:00,DQnkBM4eYYMnVE8Qy2K3BB7uts1fh2EwBVktEz6jpump,DJI6930,control,moonbag_2x_half_72h,1787698177,never_triggered,11.53
2026-08-29T02:22:09+00:00,DQnkBM4eYYMnVE8Qy2K3BB7uts1fh2EwBVktEz6jpump,DJI6930,control_small,moonbag_2x_half_72h,1787698177,never_triggered,11.53
2026-08-29T02:22:09+00:00,DQnkBM4eYYMnVE8Qy2K3BB7uts1fh2EwBVktEz6jpump,DJI6930,control,hit_2x_within_72h,1787698177,peak_33.21,-0.01
2026-08-29T02:22:09+00:00,DQnkBM4eYYMnVE8Qy2K3BB7uts1fh2EwBVktEz6jpump,DJI6930,control_small,hit_2x_within_72h,1787698177,peak_33.21,-0.01
2026-08-29T02:22:09+00:00,DQnkBM4eYYMnVE8Qy2K3BB7uts1fh2EwBVktEz6jpump,DJI6930,control,max_gain_72h,1787698177,peak,33.21
2026-08-29T02:22:09+00:00,DQnkBM4eYYMnVE8Qy2K3BB7uts1fh2EwBVktEz6jpump,DJI6930,control_small,max_gain_72h,1787698177,peak,33.21
2026-08-29T02:22:14+00:00,2ZvFgTyLMrgyLmoPHtD5KsTyALh14ffzxJoni4oPpump,BOGE,control,moonbag_2x_half_72h,1787698177,never_triggered,22.67
2026-08-29T02:22:14+00:00,2ZvFgTyLMrgyLmoPHtD5KsTyALh14ffzxJoni4oPpump,BOGE,control_small,moonbag_2x_half_72h,1787698177,never_triggered,22.67
2026-08-29T02:22:14+00:00,2ZvFgTyLMrgyLmoPHtD5KsTyALh14ffzxJoni4oPpump,BOGE,liq_pocket,moonbag_2x_half_72h,1787698177,never_triggered,22.67
2026-08-29T02:22:14+00:00,2ZvFgTyLMrgyLmoPHtD5KsTyALh14ffzxJoni4oPpump,BOGE,control,hit_2x_within_72h,1787698177,peak_29.95,-0.01
2026-08-29T02:22:14+00:00,2ZvFgTyLMrgyLmoPHtD5KsTyALh14ffzxJoni4oPpump,BOGE,control_small,hit_2x_within_72h,1787698177,peak_29.95,-0.01
2026-08-29T02:22:14+00:00,2ZvFgTyLMrgyLmoPHtD5KsTyALh14ffzxJoni4oPpump,BOGE,liq_pocket,hit_2x_within_72h,1787698177,peak_29.95,-0.01
2026-08-29T02:22:14+00:00,2ZvFgTyLMrgyLmoPHtD5KsTyALh14ffzxJoni4oPpump,BOGE,control,max_gain_72h,1787698177,peak,29.95
2026-08-29T02:22:14+00:00,2ZvFgTyLMrgyLmoPHtD5KsTyALh14ffzxJoni4oPpump,BOGE,control_small,max_gain_72h,1787698177,peak,29.95
2026-08-29T02:22:14+00:00,2ZvFgTyLMrgyLmoPHtD5KsTyALh14ffzxJoni4oPpump,BOGE,liq_pocket,max_gain_72h,1787698177,peak,29.95
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,control,moonbag_2x_half_72h,1787698177,moonbag_triggered,259.14
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,control_small,moonbag_2x_half_72h,1787698177,moonbag_triggered,259.14
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,liq_pocket,moonbag_2x_half_72h,1787698177,moonbag_triggered,259.14
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,brand_new,moonbag_2x_half_72h,1787698177,moonbag_triggered,259.14
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,control,hit_2x_within_72h,1787698177,peak_424.68,100.0
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,control_small,hit_2x_within_72h,1787698177,peak_424.68,100.0
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,liq_pocket,hit_2x_within_72h,1787698177,peak_424.68,100.0
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,brand_new,hit_2x_within_72h,1787698177,peak_424.68,100.0
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,control,max_gain_72h,1787698177,peak,424.68
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,control_small,max_gain_72h,1787698177,peak,424.68
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,liq_pocket,max_gain_72h,1787698177,peak,424.68
2026-08-29T02:22:30+00:00,69NR5r6XDy8bUKYYHjsCGBC93ZwH9puuyffFKn8X9WKC,OPOSSUM,brand_new,max_gain_72h,1787698177,peak,424.68
2026-08-29T02:22:45+00:00,GmGoojmygJQjL1Y4hKcnT1YXy7i4qE7DYQP3R4LGpump,BOURSE,brand_new,moonbag_2x_half_72h,1787698177,never_triggered,-75.29
2026-08-29T02:22:45+00:00,GmGoojmygJQjL1Y4hKcnT1YXy7i4qE7DYQP3R4LGpump,BOURSE,brand_new,hit_2x_within_72h,1787698177,peak_41.55,-0.01
2026-08-29T02:22:45+00:00,GmGoojmygJQjL1Y4hKcnT1YXy7i4qE7DYQP3R4LGpump,BOURSE,brand_new,max_gain_72h,1787698177,peak,41.55
2026-08-29T02:22:50+00:00,5CYpg3f2sGtwwvQ9AarCoXqGxLXm1Lscycy1p3qKpump,Tesolana,control,moonbag_2x_half_72h,1787698177,never_triggered,-101.83
2026-08-29T02:22:50+00:00,5CYpg3f2sGtwwvQ9AarCoXqGxLXm1Lscycy1p3qKpump,Tesolana,control_small,moonbag_2x_half_72h,1787698177,never_triggered,-101.83
2026-08-29T02:22:50+00:00,5CYpg3f2sGtwwvQ9AarCoXqGxLXm1Lscycy1p3qKpump,Tesolana,brand_new,moonbag_2x_half_72h,1787698177,never_triggered,-101.83
2026-08-29T02:22:50+00:00,5CYpg3f2sGtwwvQ9AarCoXqGxLXm1Lscycy1p3qKpump,Tesolana,control,hit_2x_within_72h,1787698177,peak_0.0,-0.01
2026-08-29T02:22:50+00:00,5CYpg3f2sGtwwvQ9AarCoXqGxLXm1Lscycy1p3qKpump,Tesolana,control_small,hit_2x_within_72h,1787698177,peak_0.0,-0.01
2026-08-29T02:22:50+00:00,5CYpg3f2sGtwwvQ9AarCoXqGxLXm1Lscycy1p3qKpump,Tesolana,brand_new,hit_2x_within_72h,1787698177,peak_0.0,-0.01
2026-08-29T02:22:50+00:00,5CYpg3f2sGtwwvQ9AarCoXqGxLXm1Lscycy1p3qKpump,Tesolana,control,max_gain_72h,1787698177,peak,0.0
2026-08-29T02:22:50+00:00,5CYpg3f2sGtwwvQ9AarCoXqGxLXm1Lscycy1p3qKpump,Tesolana,control_small,max_gain_72h,1787698177,peak,0.0
2026-08-29T02:22:50+00:00,5CYpg3f2sGtwwvQ9AarCoXqGxLXm1Lscycy1p3qKpump,Tesolana,brand_new,max_gain_72h,1787698177,peak,0.0
2026-08-29T02:23:06+00:00,J5fApWGjzmBpqpF77qFAiePvc3p7Q8Ro7pVKU3DTb4Cz,‮UGNEP,control,moonbag_2x_half_72h,1787698177,never_triggered,-3.2
2026-08-29T02:23:06+00:00,J5fApWGjzmBpqpF77qFAiePvc3p7Q8Ro7pVKU3DTb4Cz,‮UGNEP,brand_new,moonbag_2x_half_72h,1787698177,never_triggered,-3.2
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,control,moonbag_2x_half_72h,1787709758,moonbag_triggered,-0.95
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,control_small,moonbag_2x_half_72h,1787709758,moonbag_triggered,-0.95
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,age_1_24h,moonbag_2x_half_72h,1787709758,moonbag_triggered,-0.95
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,liq_pocket,moonbag_2x_half_72h,1787709758,moonbag_triggered,-0.95
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,vol_surge,moonbag_2x_half_72h,1787709758,moonbag_triggered,-0.95
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,control,hit_2x_within_72h,1787709758,peak_106.04,100.0
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,control_small,hit_2x_within_72h,1787709758,peak_106.04,100.0
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,age_1_24h,hit_2x_within_72h,1787709758,peak_106.04,100.0
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,liq_pocket,hit_2x_within_72h,1787709758,peak_106.04,100.0
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,vol_surge,hit_2x_within_72h,1787709758,peak_106.04,100.0
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,control,max_gain_72h,1787709758,peak,106.04
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,control_small,max_gain_72h,1787709758,peak,106.04
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,age_1_24h,max_gain_72h,1787709758,peak,106.04
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,liq_pocket,max_gain_72h,1787709758,peak,106.04
2026-08-29T06:21:28+00:00,AY6dVdZ7DQUGnh3BBhpoXmTvaRGQgsppKkPkfucppump,SpaceCat,vol_surge,max_gain_72h,1787709758,peak,106.04
2026-08-29T06:21:43+00:00,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,$WIF,control,moonbag_2x_half_72h,1787709758,never_triggered,-2.33
2026-08-29T06:21:43+00:00,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,$WIF,control,hit_2x_within_72h,1787709758,peak_18.31,-0.01
2026-08-29T06:21:43+00:00,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,$WIF,control,max_gain_72h,1787709758,peak,18.31
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,control,moonbag_2x_half_72h,1787709758,never_triggered,-103.19
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,control_small,moonbag_2x_half_72h,1787709758,never_triggered,-103.19
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,liq_pocket,moonbag_2x_half_72h,1787709758,never_triggered,-103.19
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,brand_new,moonbag_2x_half_72h,1787709758,never_triggered,-103.19
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,control,hit_2x_within_72h,1787709758,peak_1.68,-0.01
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,control_small,hit_2x_within_72h,1787709758,peak_1.68,-0.01
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,liq_pocket,hit_2x_within_72h,1787709758,peak_1.68,-0.01
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,brand_new,hit_2x_within_72h,1787709758,peak_1.68,-0.01
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,control,max_gain_72h,1787709758,peak,1.68
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,control_small,max_gain_72h,1787709758,peak,1.68
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,liq_pocket,max_gain_72h,1787709758,peak,1.68
2026-08-29T06:21:59+00:00,2qWSKUUCvzpxSX6DPw3upqrBxDn2JtjEKm6NyxEhpump,CTBEAV,brand_new,max_gain_72h,1787709758,peak,1.68
2026-08-29T06:22:04+00:00,9bhQx4K2su6tMQctzWcgXCcGkBdCpbrHYwcKw5okVYk8,GREEDLE,control,moonbag_2x_half_72h,1787709758,moonbag_triggered,-3.14
2026-08-29T06:22:04+00:00,9bhQx4K2su6tMQctzWcgXCcGkBdCpbrHYwcKw5okVYk8,GREEDLE,control_small,moonbag_2x_half_72h,1787709758,moonbag_triggered,-3.14
2026-08-29T06:22:04+00:00,9bhQx4K2su6tMQctzWcgXCcGkBdCpbrHYwcKw5okVYk8,GREEDLE,brand_new,moonbag_2x_half_72h,1787709758,moonbag_triggered,-3.14
2026-08-29T06:22:04+00:00,9bhQx4K2su6tMQctzWcgXCcGkBdCpbrHYwcKw5okVYk8,GREEDLE,control,hit_2x_within_72h,1787709758,peak_5268.45,100.0
2026-08-29T06:22:04+00:00,9bhQx4K2su6tMQctzWcgXCcGkBdCpbrHYwcKw5okVYk8,GREEDLE,control_small,hit_2x_within_72h,1787709758,peak_5268.45,100.0
2026-08-29T06:22:04+00:00,9bhQx4K2su6tMQctzWcgXCcGkBdCpbrHYwcKw5okVYk8,GREEDLE,brand_new,hit_2x_within_72h,1787709758,peak_5268.45,100.0
2026-08-29T06:22:04+00:00,9bhQx4K2su6tMQctzWcgXCcGkBdCpbrHYwcKw5okVYk8,GREEDLE,control,max_gain_72h,1787709758,peak,5268.45
2026-08-29T06:22:04+00:00,9bhQx4K2su6tMQctzWcgXCcGkBdCpbrHYwcKw5okVYk8,GREEDLE,control_small,max_gain_72h,1787709758,peak,5268.45
2026-08-29T06:22:04+00:00,9bhQx4K2su6tMQctzWcgXCcGkBdCpbrHYwcKw5okVYk8,GREEDLE,brand_new,max_gain_72h,1787709758,peak,5268.45
2026-08-29T06:22:19+00:00,Gmw4LbJET1KTxGLWkUmGP2iA7CpDfHFUWe7tkr3MiF7X,LUNA,control,moonbag_2x_half_72h,1787709758,never_triggered,-3.2
2026-08-29T06:22:19+00:00,Gmw4LbJET1KTxGLWkUmGP2iA7CpDfHFUWe7tkr3MiF7X,LUNA,control_small,moonbag_2x_half_72h,1787709758,never_triggered,-3.2
2026-08-29T06:22:19+00:00,Gmw4LbJET1KTxGLWkUmGP2iA7CpDfHFUWe7tkr3MiF7X,LUNA,liq_pocket,moonbag_2x_half_72h,1787709758,never_triggered,-3.2
2026-08-29T06:22:19+00:00,Gmw4LbJET1KTxGLWkUmGP2iA7CpDfHFUWe7tkr3MiF7X,LUNA,brand_new,moonbag_2x_half_72h,1787709758,never_triggered,-3.2
2026-08-29T06:22:35+00:00,8UXKEvXXXQa6KDu8mMfXN272PJpG7Uf1Pn1KPjAjS1tR,CASHCAT,brand_new,moonbag_2x_half_72h,1787709758,moonbag_triggered,180.37
2026-08-29T06:22:35+00:00,8UXKEvXXXQa6KDu8mMfXN272PJpG7Uf1Pn1KPjAjS1tR,CASHCAT,brand_new,hit_2x_within_72h,1787709758,peak_1190.28,100.0
2026-08-29T06:22:35+00:00,8UXKEvXXXQa6KDu8mMfXN272PJpG7Uf1Pn1KPjAjS1tR,CASHCAT,brand_new,max_gain_72h,1787709758,peak,1190.28
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,control,moonbag_2x_half_72h,1787709758,never_triggered,-97.78
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,control_small,moonbag_2x_half_72h,1787709758,never_triggered,-97.78
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,brand_new,moonbag_2x_half_72h,1787709758,never_triggered,-97.78
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,vol_surge,moonbag_2x_half_72h,1787709758,never_triggered,-97.78
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,control,hit_2x_within_72h,1787709758,peak_0.0,-0.01
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,control_small,hit_2x_within_72h,1787709758,peak_0.0,-0.01
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,brand_new,hit_2x_within_72h,1787709758,peak_0.0,-0.01
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,vol_surge,hit_2x_within_72h,1787709758,peak_0.0,-0.01
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,control,max_gain_72h,1787709758,peak,0.0
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,control_small,max_gain_72h,1787709758,peak,0.0
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,brand_new,max_gain_72h,1787709758,peak,0.0
2026-08-29T06:22:40+00:00,9SnPNeZJ8iCHK7kLMgw2coLVzHDoMmrocM3f7jQppump,SOURCE,vol_surge,max_gain_72h,1787709758,peak,0.0
2026-08-29T06:22:55+00:00,9BCaVWkyWSf9vLdPZ5S21nqSfiwefNUYFzUNUNyJhEGV,SPY,control,moonbag_2x_half_72h,1787709758,moonbag_triggered,42.68
2026-08-29T06:22:55+00:00,9BCaVWkyWSf9vLdPZ5S21nqSfiwefNUYFzUNUNyJhEGV,SPY,control_small,moonbag_2x_half_72h,1787709758,moonbag_triggered,42.68
2026-08-29T06:22:55+00:00,9BCaVWkyWSf9vLdPZ5S21nqSfiwefNUYFzUNUNyJhEGV,SPY,brand_new,moonbag_2x_half_72h,1787709758,moonbag_triggered,42.68
2026-08-29T06:22:55+00:00,9BCaVWkyWSf9vLdPZ5S21nqSfiwefNUYFzUNUNyJhEGV,SPY,control,hit_2x_within_72h,1787709758,peak_1086.54,100.0
2026-08-29T06:22:55+00:00,9BCaVWkyWSf9vLdPZ5S21nqSfiwefNUYFzUNUNyJhEGV,SPY,control_small,hit_2x_within_72h,1787709758,peak_1086.54,100.0
2026-08-29T06:22:55+00:00,9BCaVWkyWSf9vLdPZ5S21nqSfiwefNUYFzUNUNyJhEGV,SPY,brand_new,hit_2x_within_72h,1787709758,peak_1086.54,100.0
2026-08-29T06:22:55+00:00,9BCaVWkyWSf9vLdPZ5S21nqSfiwefNUYFzUNUNyJhEGV,SPY,control,max_gain_72h,1787709758,peak,1086.54
2026-08-29T06:22:55+00:00,9BCaVWkyWSf9vLdPZ5S21nqSfiwefNUYFzUNUNyJhEGV,SPY,control_small,max_gain_72h,1787709758,peak,1086.54
2026-08-29T06:22:55+00:00,9BCaVWkyWSf9vLdPZ5S21nqSfiwefNUYFzUNUNyJhEGV,SPY,brand_new,max_gain_72h,1787709758,peak,1086.54
2026-08-29T06:23:11+00:00,ExLULvVVTqqg1BgcKvBt3Z8wT5Asq2zZgFLdEm9UvbNq,DRILLPIG,control,moonbag_2x_half_72h,1787709758,moonbag_triggered,17.39
2026-08-29T06:23:11+00:00,ExLULvVVTqqg1BgcKvBt3Z8wT5Asq2zZgFLdEm9UvbNq,DRILLPIG,control_small,moonbag_2x_half_72h,1787709758,moonbag_triggered,17.39
2026-08-29T06:23:11+00:00,ExLULvVVTqqg1BgcKvBt3Z8wT5Asq2zZgFLdEm9UvbNq,DRILLPIG,brand_new,moonbag_2x_half_72h,1787709758,moonbag_triggered,17.39
